transaction_date,stock_date,product_id,customer_id,store_id,quantity
1/5/2020,1/2/2018,474,3632,7,5
1/5/2020,1/1/2018,158,3632,7,42
1/5/2020,1/2/2018,1107,3632,7,46
1/5/2020,1/3/2018,612,5389,7,18
1/5/2020,12/29/2019,574,5389,7,54
1/5/2020,1/1/2018,1417,5389,7,22
1/5/2020,1/3/2018,861,5389,7,13
1/5/2020,1/1/2018,1383,5389,7,15
1/5/2020,12/31/2019,961,5389,7,38
1/5/2020,12/29/2019,1084,5389,7,36
1/5/2020,12/31/2019,429,7841,7,51
1/5/2020,1/4/2018,1123,7841,7,50
1/5/2020,1/2/2018,1431,5380,7,57
1/5/2020,1/4/2018,1208,5380,7,49
1/5/2020,12/30/2019,732,5380,7,10
1/5/2020,12/31/2019,189,5380,7,21
1/5/2020,12/31/2019,259,5380,7,25
1/5/2020,12/31/2019,322,1091,7,23
1/5/2020,1/1/2018,1004,1091,7,35
1/5/2020,12/31/2019,515,1091,7,8
1/5/2020,12/29/2019,838,1091,7,49
1/5/2020,12/31/2019,488,5493,7,55
1/5/2020,1/4/2018,505,5493,7,31
1/5/2020,1/3/2018,455,5493,7,11
1/5/2020,12/30/2019,1322,1414,7,20
1/5/2020,1/4/2018,779,1414,7,53
1/5/2020,12/29/2019,436,1414,7,37
1/5/2020,12/31/2019,1051,1414,7,37
1/5/2020,1/1/2018,762,1414,7,57
1/5/2020,12/30/2019,486,1414,7,44
1/5/2020,1/4/2018,789,2404,7,21
1/5/2020,1/2/2018,818,2404,7,56
1/5/2020,12/31/2019,589,4842,7,41
1/5/2020,1/4/2018,273,4842,7,20
1/5/2020,12/31/2019,469,2411,7,15
1/5/2020,1/3/2018,952,2411,7,19
1/5/2020,12/29/2019,1062,2411,7,41
1/5/2020,1/3/2018,465,2411,7,33
1/5/2020,1/4/2018,10,7801,7,4
1/5/2020,1/1/2018,438,7801,7,58
1/5/2020,12/31/2019,1441,7801,7,33
1/5/2020,12/30/2019,405,7801,7,21
1/5/2020,1/2/2018,1541,7801,7,10
1/5/2020,1/3/2018,106,7801,7,6
1/5/2020,1/4/2018,718,377,7,34
1/5/2020,1/3/2018,989,377,7,11
1/5/2020,1/4/2018,1005,377,7,7
1/5/2020,12/30/2019,956,377,7,35
1/5/2020,12/30/2019,1105,377,7,49
1/5/2020,1/4/2018,656,377,7,59
1/5/2020,1/1/2018,186,2218,7,6
1/5/2020,12/31/2019,1028,2218,7,8
1/5/2020,1/2/2018,440,4450,7,28
1/5/2020,1/4/2018,1095,4450,7,55
1/5/2020,1/4/2018,273,4450,7,13
1/5/2020,1/2/2018,36,4450,7,46
1/5/2020,1/2/2018,1478,4450,7,56
1/5/2020,1/4/2018,269,4450,7,56
1/5/2020,12/29/2019,4,7175,7,57
1/5/2020,1/1/2018,87,7175,7,12
1/5/2020,1/2/2018,1396,7175,7,41
1/5/2020,12/30/2019,587,7175,7,54
1/5/2020,12/29/2019,1042,7175,7,15
1/5/2020,1/3/2018,820,7175,7,51
1/5/2020,12/31/2019,343,7175,7,47
1/5/2020,1/3/2018,859,9594,7,32
1/5/2020,12/29/2019,1369,9594,7,13
1/5/2020,1/2/2018,254,9594,7,13
1/5/2020,1/1/2018,117,7474,7,27
1/5/2020,1/1/2018,33,4481,15,14
1/5/2020,1/4/2018,755,4481,15,34
1/5/2020,1/3/2018,1292,4481,15,27
1/5/2020,1/1/2018,96,4481,15,32
1/5/2020,12/29/2019,376,4322,15,28
1/5/2020,12/31/2019,846,4322,15,17
1/5/2020,12/29/2019,264,4322,15,53
1/5/2020,1/1/2018,453,4322,15,23
1/5/2020,1/3/2018,1029,4322,15,45
1/5/2020,1/3/2018,54,7103,15,48
1/5/2020,1/3/2018,669,7103,15,15
1/5/2020,12/30/2019,380,7103,15,53
1/5/2020,1/1/2018,1468,5612,15,45
1/5/2020,1/2/2018,686,5612,15,40
1/5/2020,1/2/2018,330,5612,15,38
1/5/2020,1/3/2018,253,5612,15,2
1/5/2020,12/30/2019,70,5612,15,37
1/5/2020,1/2/2018,619,5612,15,8
1/5/2020,12/30/2019,461,3415,15,31
1/5/2020,1/2/2018,251,3415,15,60
1/5/2020,12/31/2019,467,3415,15,30
1/5/2020,1/4/2018,1376,3415,15,5
1/5/2020,12/29/2019,207,3415,15,8
1/5/2020,1/4/2018,1549,4848,15,36
1/5/2020,1/4/2018,507,5032,15,40
1/5/2020,1/4/2018,843,5032,15,47
1/5/2020,12/29/2019,660,5032,15,58
1/5/2020,1/4/2018,1210,5032,15,34
1/5/2020,1/2/2018,1120,5032,15,8
1/5/2020,12/29/2019,244,5032,15,49
1/5/2020,12/30/2019,280,10168,15,41
1/5/2020,12/30/2019,424,1635,15,51
1/5/2020,12/29/2019,1173,1635,15,17
1/5/2020,12/30/2019,70,1635,15,55
1/5/2020,12/29/2019,1406,1635,15,29
1/5/2020,12/31/2019,1335,7229,15,56
1/5/2020,1/1/2018,314,7229,15,12
1/5/2020,1/3/2018,1089,7229,15,15
1/5/2020,1/2/2018,1112,10082,15,31
1/5/2020,1/2/2018,1395,10082,15,16
1/5/2020,1/3/2018,547,10082,15,24
1/5/2020,1/1/2018,390,10082,15,38
1/5/2020,12/30/2019,1272,10082,15,24
1/5/2020,12/29/2019,660,2698,15,41
1/5/2020,1/3/2018,24,2698,15,15
1/5/2020,1/2/2018,1519,2698,15,47
1/5/2020,1/4/2018,976,2698,15,60
1/5/2020,1/2/2018,633,2698,15,59
1/5/2020,1/1/2018,1249,2698,15,59
1/5/2020,12/31/2019,128,4481,15,20
1/5/2020,12/31/2019,477,4481,15,51
1/5/2020,1/2/2018,1526,6266,15,34
1/5/2020,1/3/2018,544,6266,15,44
1/5/2020,12/29/2019,787,6266,15,59
1/5/2020,12/31/2019,471,6266,15,5
1/5/2020,1/2/2018,1419,6266,15,9
1/5/2020,1/2/2018,1276,6266,15,49
1/5/2020,1/2/2018,1090,4682,15,15
1/5/2020,12/31/2019,680,4682,15,53
1/5/2020,1/1/2018,1496,4682,15,38
1/5/2020,1/4/2018,608,4682,15,26
1/5/2020,1/2/2018,984,4682,15,20
1/5/2020,12/30/2019,1413,4682,15,48
1/5/2020,1/4/2018,857,4682,15,57
1/5/2020,1/2/2018,308,5906,15,43
1/5/2020,1/2/2018,988,10215,15,10
1/5/2020,1/3/2018,971,3619,15,6
1/5/2020,12/31/2019,1427,3619,15,45
1/5/2020,1/4/2018,505,1646,15,6
1/5/2020,1/4/2018,1447,1485,15,9
1/5/2020,1/1/2018,411,1485,15,12
1/5/2020,1/4/2018,1547,1485,15,11
1/5/2020,12/31/2019,638,7774,15,8
1/5/2020,12/30/2019,1281,7774,15,3
1/5/2020,1/1/2018,1237,2031,15,19
1/5/2020,12/29/2019,628,2031,15,7
1/5/2020,12/29/2019,898,2031,15,25
1/5/2020,1/2/2018,915,2031,15,9
1/5/2020,1/2/2018,865,2031,15,23
1/5/2020,1/1/2018,335,2031,15,43
1/5/2020,1/3/2018,1030,2031,15,3
1/5/2020,1/3/2018,947,325,15,38
1/5/2020,12/30/2019,1483,325,15,26
1/5/2020,1/2/2018,707,5906,15,59
1/5/2020,12/29/2019,1057,5906,15,16
1/5/2020,1/4/2018,8,5906,15,58
1/5/2020,12/29/2019,451,5906,15,28
1/5/2020,1/2/2018,266,5929,15,60
1/5/2020,12/30/2019,461,8562,15,48
1/5/2020,12/29/2019,212,8562,15,42
1/5/2020,12/30/2019,1021,1313,15,17
1/5/2020,1/4/2018,505,1313,15,33
1/5/2020,1/1/2018,495,1313,15,47
1/5/2020,1/2/2018,112,1313,15,45
1/5/2020,1/4/2018,1414,4630,15,30
1/5/2020,12/29/2019,1297,4630,15,41
1/5/2020,12/30/2019,89,4630,15,57
1/5/2020,1/4/2018,598,4630,15,10
1/5/2020,12/29/2019,628,4630,15,55
1/5/2020,12/30/2019,1270,4630,15,40
1/5/2020,1/3/2018,1551,3254,15,52
1/5/2020,1/1/2018,862,3254,15,4
1/5/2020,1/1/2018,226,3254,15,22
1/5/2020,12/31/2019,1307,3254,15,47
1/5/2020,12/30/2019,691,9736,15,34
1/5/2020,1/4/2018,1467,9736,15,28
1/5/2020,1/2/2018,1112,9736,15,22
1/5/2020,12/31/2019,629,1842,15,35
1/5/2020,12/31/2019,924,1842,15,27
1/5/2020,1/3/2018,327,9016,23,24
1/5/2020,1/4/2018,75,8687,23,24
1/5/2020,12/29/2019,1317,8687,23,25
1/5/2020,12/30/2019,368,354,23,37
1/5/2020,12/30/2019,851,354,23,35
1/5/2020,12/31/2019,961,354,23,55
1/5/2020,1/2/2018,1077,554,23,7
1/5/2020,12/29/2019,695,554,23,14
1/5/2020,1/1/2018,285,554,23,38
1/5/2020,1/1/2018,1100,554,23,2
1/5/2020,1/4/2018,258,400,23,59
1/5/2020,12/31/2019,767,400,23,10
1/5/2020,1/4/2018,1210,400,23,10
1/5/2020,1/4/2018,295,400,23,60
1/5/2020,12/30/2019,1483,400,23,4
1/5/2020,1/3/2018,208,400,23,9
1/5/2020,1/2/2018,917,400,23,43
1/5/2020,1/3/2018,536,4351,23,5
1/5/2020,1/1/2018,673,4351,23,11
1/5/2020,1/3/2018,1089,4351,23,49
1/5/2020,1/4/2018,985,4351,23,40
1/5/2020,12/31/2019,469,4351,23,46
1/5/2020,12/31/2019,872,4351,23,58
1/5/2020,1/4/2018,3,8687,23,38
1/5/2020,1/3/2018,712,8687,23,13
1/5/2020,1/3/2018,556,8687,23,51
1/5/2020,1/1/2018,1438,8687,23,27
1/5/2020,1/3/2018,1494,8687,23,35
1/5/2020,12/30/2019,912,8687,23,31
1/5/2020,1/4/2018,1126,5019,23,29
1/5/2020,12/31/2019,849,5019,23,24
1/5/2020,12/29/2019,1265,5019,23,25
1/5/2020,1/2/2018,17,5019,23,33
1/5/2020,12/31/2019,1059,5019,23,29
1/5/2020,12/29/2019,1049,5019,23,12
1/5/2020,12/31/2019,593,1977,23,36
1/5/2020,12/30/2019,1302,1977,23,23
1/5/2020,1/1/2018,1458,463,23,60
1/5/2020,1/3/2018,1408,463,23,37
1/5/2020,12/30/2019,97,463,23,55
1/5/2020,12/30/2019,1206,463,23,10
1/5/2020,1/4/2018,996,463,23,10
1/5/2020,12/29/2019,1212,463,23,8
1/5/2020,1/2/2018,563,463,23,48
1/5/2020,1/3/2018,108,8746,23,53
1/5/2020,1/4/2018,31,8746,23,8
1/5/2020,12/29/2019,1406,8746,23,20
1/5/2020,1/1/2018,1323,8577,23,43
1/5/2020,12/30/2019,647,8577,23,14
1/5/2020,1/3/2018,1117,8577,23,46
1/5/2020,1/4/2018,120,8577,23,50
1/5/2020,1/4/2018,723,8577,23,46
1/5/2020,1/4/2018,1300,8577,23,58
1/5/2020,1/3/2018,1129,8577,23,53
1/5/2020,1/1/2018,1436,4609,23,13
1/5/2020,1/3/2018,694,4609,23,34
1/5/2020,1/1/2018,438,2011,23,39
1/5/2020,1/1/2018,987,2011,23,46
1/5/2020,12/30/2019,897,2011,23,26
1/6/2020,1/5/2018,1549,1634,3,7
1/6/2020,12/31/2019,740,1634,3,35
1/6/2020,1/3/2018,1162,7153,3,36
1/6/2020,12/31/2019,1506,3476,3,19
1/6/2020,1/4/2018,536,3476,3,30
1/6/2020,1/5/2018,1472,3476,3,53
1/6/2020,1/1/2018,636,3476,3,7
1/6/2020,12/30/2019,1406,5158,3,39
1/6/2020,12/31/2019,836,5158,3,33
1/6/2020,1/5/2018,160,5158,3,58
1/6/2020,1/5/2018,630,5158,3,43
1/6/2020,1/4/2018,54,8003,3,13
1/6/2020,1/5/2018,1362,8003,3,21
1/6/2020,1/4/2018,553,8003,3,18
1/6/2020,1/3/2018,1422,8003,3,31
1/6/2020,1/1/2018,786,8003,3,39
1/6/2020,1/5/2018,310,8003,3,18
1/6/2020,1/4/2018,181,8003,3,41
1/6/2020,1/4/2018,1432,2878,3,8
1/6/2020,1/3/2018,317,2878,3,25
1/6/2020,1/2/2018,960,2878,3,18
1/6/2020,1/2/2018,1004,2878,3,10
1/6/2020,12/30/2019,1287,2878,3,52
1/6/2020,1/4/2018,24,2878,3,4
1/6/2020,12/30/2019,900,753,3,26
1/6/2020,1/5/2018,357,753,3,48
1/6/2020,1/4/2018,427,753,3,4
1/6/2020,12/31/2019,1043,753,3,33
1/6/2020,1/3/2018,340,753,3,50
1/6/2020,1/1/2018,477,753,3,49
1/6/2020,1/4/2018,464,4234,3,6
1/6/2020,12/31/2019,907,4234,3,11
1/6/2020,1/4/2018,1550,4234,3,44
1/6/2020,1/5/2018,1180,4234,3,9
1/6/2020,1/5/2018,1463,4234,3,27
1/6/2020,1/2/2018,614,4234,3,34
1/6/2020,1/4/2018,458,4234,3,60
1/6/2020,1/5/2018,1067,1005,3,4
1/6/2020,12/31/2019,1483,1005,3,4
1/6/2020,1/2/2018,1380,1005,3,19
1/6/2020,1/5/2018,864,1005,3,48
1/6/2020,12/31/2019,1267,1005,3,14
1/6/2020,1/2/2018,957,1312,3,57
1/6/2020,1/4/2018,1400,1312,3,6
1/6/2020,1/3/2018,71,1312,3,45
1/6/2020,1/2/2018,1310,6832,3,48
1/6/2020,1/2/2018,1460,6832,3,45
1/6/2020,12/30/2019,1011,6832,3,47
1/6/2020,1/5/2018,1214,6832,3,42
1/6/2020,1/3/2018,1431,6832,3,14
1/6/2020,12/31/2019,368,6832,3,45
1/6/2020,1/1/2018,206,2690,3,11
1/6/2020,12/30/2019,927,2690,3,29
1/6/2020,1/1/2018,1464,2690,3,31
1/6/2020,1/3/2018,268,2690,3,25
1/6/2020,12/30/2019,451,1622,3,1
1/6/2020,1/5/2018,921,1622,3,25
1/6/2020,1/1/2018,339,1622,3,31
1/6/2020,1/3/2018,528,1622,3,8
1/6/2020,12/30/2019,1104,1622,3,51
1/6/2020,1/5/2018,129,7486,3,45
1/6/2020,12/30/2019,744,7486,3,11
1/6/2020,1/4/2018,455,7486,3,4
1/6/2020,1/5/2018,864,4234,3,36
1/6/2020,1/4/2018,81,4234,3,2
1/6/2020,1/5/2018,1284,4234,3,42
1/6/2020,12/31/2019,1207,4234,3,15
1/6/2020,1/3/2018,1296,2924,3,20
1/6/2020,1/5/2018,341,2924,3,23
1/6/2020,12/31/2019,918,2924,3,19
1/6/2020,12/30/2019,747,2924,3,49
1/6/2020,12/31/2019,891,8374,3,29
1/6/2020,1/4/2018,414,8374,3,53
1/6/2020,1/1/2018,1429,8374,3,16
1/6/2020,1/5/2018,1500,8374,3,11
1/6/2020,1/2/2018,558,8374,3,42
1/6/2020,1/1/2018,1198,5991,3,37
1/6/2020,1/5/2018,295,5991,3,41
1/6/2020,12/30/2019,1031,5991,3,56
1/6/2020,1/3/2018,1094,3711,3,35
1/6/2020,12/31/2019,1337,3711,3,38
1/6/2020,12/31/2019,1021,3711,3,6
1/6/2020,12/30/2019,412,3711,3,16
1/6/2020,12/31/2019,682,3711,3,46
1/6/2020,1/3/2018,998,5376,3,22
1/6/2020,1/4/2018,894,5376,3,37
1/6/2020,1/2/2018,378,5376,3,54
1/6/2020,12/30/2019,549,4778,3,55
1/6/2020,1/2/2018,1098,4778,3,7
1/6/2020,12/30/2019,595,4778,3,43
1/6/2020,1/4/2018,1277,4778,3,34
1/6/2020,12/31/2019,53,1551,3,22
1/6/2020,1/3/2018,1002,1551,3,57
1/6/2020,1/3/2018,1145,8731,3,2
1/6/2020,1/4/2018,841,8731,3,20
1/6/2020,1/4/2018,925,8731,3,40
1/6/2020,1/3/2018,675,8731,3,50
1/6/2020,12/31/2019,1311,1282,3,14
1/6/2020,1/3/2018,342,1282,3,5
1/6/2020,1/4/2018,1278,1282,3,23
1/6/2020,12/30/2019,1062,2204,3,24
1/6/2020,1/3/2018,1091,2204,3,7
1/6/2020,1/5/2018,176,2204,3,36
1/6/2020,1/2/2018,1318,7001,3,10
1/6/2020,1/2/2018,1468,7001,3,7
1/6/2020,1/3/2018,1018,7001,3,39
1/6/2020,12/31/2019,808,7001,3,54
1/6/2020,1/5/2018,1024,7001,3,36
1/6/2020,1/5/2018,375,7001,3,31
1/6/2020,1/5/2018,1454,8960,3,53
1/6/2020,1/2/2018,1032,8960,3,28
1/6/2020,1/1/2018,1155,8960,3,48
1/6/2020,1/2/2018,373,8960,3,11
1/6/2020,1/3/2018,17,8960,3,51
1/6/2020,12/30/2019,1038,7743,3,25
1/6/2020,12/31/2019,722,7743,3,5
1/6/2020,12/30/2019,113,7743,3,9
1/6/2020,1/4/2018,383,7743,3,15
1/6/2020,12/30/2019,400,7743,3,47
1/6/2020,1/2/2018,350,7743,3,25
1/6/2020,12/31/2019,891,172,6,7
1/6/2020,1/5/2018,1467,172,6,60
1/6/2020,12/31/2019,1224,2195,6,30
1/6/2020,12/31/2019,55,2195,6,54
1/6/2020,1/1/2018,589,6600,6,55
1/6/2020,12/31/2019,1205,6600,6,35
1/6/2020,12/31/2019,502,6600,6,25
1/6/2020,1/1/2018,445,1918,6,35
1/6/2020,12/31/2019,1221,1918,6,25
1/6/2020,1/2/2018,19,7478,6,8
1/6/2020,1/4/2018,529,7478,6,41
1/6/2020,1/4/2018,972,7478,6,59
1/6/2020,1/4/2018,56,7478,6,17
1/6/2020,1/1/2018,1244,7478,6,48
1/6/2020,1/1/2018,1527,7478,6,27
1/6/2020,1/1/2018,472,7035,6,31
1/6/2020,1/3/2018,1554,7035,6,34
1/6/2020,12/30/2019,1011,7035,6,3
1/6/2020,1/5/2018,1082,7035,6,53
1/6/2020,12/30/2019,1042,5359,6,47
1/6/2020,1/5/2018,1379,5359,6,58
1/6/2020,12/30/2019,4,7363,6,16
1/6/2020,1/1/2018,233,7363,6,33
1/6/2020,1/2/2018,276,7363,6,1
1/6/2020,12/31/2019,559,7363,6,31
1/6/2020,1/2/2018,1268,7363,6,24
1/6/2020,1/4/2018,1225,3097,6,55
1/6/2020,12/31/2019,416,3097,6,14
1/6/2020,1/1/2018,1285,3097,6,31
1/6/2020,1/2/2018,649,3097,6,54
1/6/2020,12/31/2019,586,3097,6,4
1/6/2020,1/1/2018,43,3097,6,48
1/6/2020,1/5/2018,1258,3097,6,3
1/6/2020,1/1/2018,961,7196,6,33
1/6/2020,1/2/2018,46,7196,6,42
1/6/2020,12/31/2019,89,7196,6,53
1/6/2020,1/2/2018,372,7196,6,16
1/6/2020,1/5/2018,1082,7196,6,37
1/6/2020,12/30/2019,1038,1138,6,33
1/6/2020,1/1/2018,229,1138,6,10
1/6/2020,1/2/2018,1098,1138,6,32
1/6/2020,12/31/2019,462,1138,6,55
1/6/2020,1/4/2018,1544,1138,6,6
1/6/2020,12/30/2019,1415,1138,6,55
1/6/2020,12/30/2019,603,4279,6,14
1/6/2020,1/5/2018,779,4279,6,47
1/6/2020,1/3/2018,663,4279,6,37
1/6/2020,1/2/2018,1012,4279,6,6
1/6/2020,1/2/2018,1108,4279,6,49
1/6/2020,1/4/2018,1551,4279,6,50
1/6/2020,12/31/2019,70,6696,6,49
1/6/2020,1/1/2018,819,6696,6,6
1/6/2020,1/4/2018,1508,3503,6,34
1/6/2020,12/31/2019,353,3503,6,56
1/6/2020,12/30/2019,1528,3503,6,37
1/6/2020,1/1/2018,1119,3503,6,60
1/6/2020,1/2/2018,839,709,6,2
1/6/2020,1/5/2018,1189,709,6,1
1/6/2020,1/4/2018,140,709,6,45
1/6/2020,1/5/2018,583,709,6,19
1/6/2020,1/3/2018,1226,709,6,21
1/6/2020,12/30/2019,716,9239,6,42
1/6/2020,1/1/2018,827,9239,6,53
1/6/2020,1/1/2018,743,2722,6,18
1/6/2020,1/4/2018,1159,2722,6,28
1/6/2020,1/1/2018,1055,2722,6,29
1/6/2020,12/30/2019,192,7497,24,51
1/6/2020,12/31/2019,1507,20,24,16
1/6/2020,1/5/2018,59,20,24,13
1/6/2020,1/4/2018,142,20,24,2
1/6/2020,12/31/2019,1451,20,24,23
1/6/2020,1/3/2018,642,20,24,23
1/6/2020,12/31/2019,559,1033,24,26
1/6/2020,1/1/2018,1347,1033,24,54
1/6/2020,1/2/2018,223,1033,24,30
1/6/2020,1/5/2018,40,1033,24,42
1/6/2020,1/1/2018,589,1033,24,2
1/6/2020,1/4/2018,86,1033,24,11
1/6/2020,1/3/2018,123,9045,24,23
1/6/2020,1/1/2018,339,9045,24,60
1/6/2020,1/4/2018,835,9045,24,9
1/6/2020,1/2/2018,79,9045,24,29
1/6/2020,1/2/2018,57,9045,24,15
1/6/2020,1/3/2018,539,9045,24,51
1/6/2020,1/2/2018,236,9045,24,27
1/6/2020,12/31/2019,1457,5741,24,59
1/6/2020,12/30/2019,581,5741,24,41
1/6/2020,1/2/2018,92,5741,24,38
1/6/2020,1/2/2018,415,5741,24,3
1/6/2020,12/31/2019,592,5741,24,41
1/6/2020,1/1/2018,475,5741,24,29
1/6/2020,1/2/2018,825,5741,24,43
1/6/2020,12/30/2019,1501,409,24,25
1/6/2020,1/5/2018,864,409,24,56
1/6/2020,1/1/2018,388,409,24,45
1/6/2020,1/1/2018,202,2359,24,36
1/6/2020,12/31/2019,1205,2359,24,58
1/6/2020,1/2/2018,169,2359,24,60
1/6/2020,1/5/2018,1305,2359,24,12
1/6/2020,1/1/2018,1427,2359,24,47
1/6/2020,1/4/2018,645,2359,24,49
1/6/2020,1/5/2018,656,5598,24,1
1/6/2020,1/4/2018,672,5598,24,46
1/6/2020,12/31/2019,722,234,24,54
1/6/2020,1/1/2018,472,234,24,43
1/6/2020,12/31/2019,1221,234,24,6
1/6/2020,1/3/2018,875,6083,24,45
1/6/2020,1/4/2018,459,7590,24,58
1/6/2020,1/4/2018,1235,7590,24,56
1/6/2020,1/2/2018,33,3591,24,33
1/6/2020,1/5/2018,543,3591,24,40
1/6/2020,1/5/2018,986,3591,24,56
1/6/2020,12/31/2019,70,3591,24,6
1/6/2020,1/5/2018,1258,3591,24,37
1/6/2020,1/3/2018,1541,3591,24,47
1/6/2020,12/31/2019,486,10233,24,23
1/6/2020,1/5/2018,10,10233,24,30
1/6/2020,1/1/2018,1025,10233,24,45
1/6/2020,1/3/2018,1096,10233,24,15
1/6/2020,12/31/2019,1056,282,24,7
1/6/2020,1/2/2018,1393,282,24,20
1/6/2020,1/5/2018,18,8171,24,57
1/6/2020,1/3/2018,247,8171,24,19
1/6/2020,1/5/2018,290,8171,24,41
1/6/2020,1/5/2018,573,8171,24,40
1/6/2020,1/5/2018,1282,8171,24,47
1/6/2020,1/4/2018,1239,7729,24,31
1/6/2020,12/30/2019,430,7729,24,60
1/6/2020,1/1/2018,1299,7729,24,25
1/6/2020,1/3/2018,663,7729,24,54
1/6/2020,12/31/2019,600,7729,24,4
1/6/2020,1/2/2018,57,7729,24,20
1/6/2020,12/31/2019,1272,7729,24,12
1/6/2020,1/2/2018,957,2483,24,25
1/6/2020,1/5/2018,42,2483,24,55
1/6/2020,1/1/2018,85,2483,24,3
1/6/2020,12/31/2019,368,2483,24,30
1/6/2020,1/3/2018,1077,2483,24,42
1/6/2020,12/31/2019,1034,3321,24,37
1/6/2020,1/3/2018,225,3321,24,26
1/6/2020,1/3/2018,1094,3321,24,54
1/6/2020,1/4/2018,458,3321,24,51
1/6/2020,1/3/2018,1539,3321,24,46
1/6/2020,12/30/2019,1410,3321,24,54
1/6/2020,1/5/2018,598,8161,24,39
1/6/2020,1/3/2018,775,8161,24,18
1/6/2020,1/4/2018,659,8161,24,24
1/6/2020,1/2/2018,1008,8161,24,5
1/6/2020,12/30/2019,1104,8161,24,24
1/6/2020,1/5/2018,1547,8161,24,58
1/6/2020,1/5/2018,66,8220,24,41
1/6/2020,1/3/2018,815,8220,24,46
1/6/2020,1/3/2018,1503,3257,24,32
1/6/2020,1/5/2018,349,3257,24,47
1/6/2020,1/3/2018,1524,3257,24,51
1/6/2020,1/3/2018,1114,3257,24,54
1/6/2020,1/4/2018,835,2265,24,2
1/6/2020,1/5/2018,1184,2265,24,15
1/6/2020,1/1/2018,136,2265,24,54
1/6/2020,12/30/2019,579,2265,24,41
1/6/2020,1/5/2018,1222,2265,24,1
1/6/2020,1/4/2018,712,10233,24,5
1/6/2020,1/1/2018,822,10233,24,40
1/6/2020,1/2/2018,739,55,24,59
1/6/2020,1/1/2018,1155,55,24,28
1/6/2020,1/1/2018,1051,55,24,16
1/6/2020,1/5/2018,986,8618,24,24
1/6/2020,12/30/2019,803,8618,24,47
1/6/2020,12/31/2019,1352,8618,24,56
1/6/2020,1/5/2018,44,7130,24,46
1/6/2020,1/1/2018,100,7130,24,23
1/6/2020,1/3/2018,1075,7130,24,48
1/6/2020,12/30/2019,1265,7130,24,6
1/6/2020,1/1/2018,23,3428,24,7
1/6/2020,12/31/2019,892,3428,24,59
1/6/2020,1/3/2018,256,3428,24,33
1/6/2020,12/31/2019,193,3428,24,32
1/6/2020,12/30/2019,456,7388,24,42
1/6/2020,1/3/2018,818,7388,24,7
1/6/2020,12/31/2019,462,7388,24,10
1/6/2020,12/30/2019,385,7388,24,25
1/6/2020,1/1/2018,202,7388,24,22
1/6/2020,12/31/2019,752,7388,24,37
1/6/2020,1/1/2018,662,7388,24,21
1/6/2020,1/4/2018,219,7999,24,24
1/6/2020,1/3/2018,702,7999,24,30
1/6/2020,1/4/2018,812,7999,24,30
1/6/2020,1/1/2018,895,7999,24,40
1/7/2020,1/3/2018,1484,5751,11,30
1/7/2020,12/31/2019,1555,5751,11,2
1/7/2020,1/5/2018,613,5751,11,11
1/7/2020,1/4/2018,875,8737,11,58
1/7/2020,1/4/2018,1411,8737,11,12
1/7/2020,12/31/2019,733,5245,11,18
1/7/2020,1/6/2018,1082,5245,11,47
1/7/2020,1/6/2018,34,5245,11,18
1/7/2020,1/2/2018,477,5245,11,19
1/7/2020,1/4/2018,194,7263,11,34
1/7/2020,1/3/2018,410,7263,11,16
1/7/2020,1/5/2018,905,7263,11,32
1/7/2020,1/5/2018,150,7263,11,57
1/7/2020,1/1/2018,127,7263,11,17
1/7/2020,1/1/2018,610,7263,11,23
1/7/2020,1/1/2018,306,7263,11,48
1/7/2020,1/3/2018,650,8018,11,41
1/7/2020,1/5/2018,1332,8018,11,5
1/7/2020,1/6/2018,843,8018,11,42
1/7/2020,1/1/2018,1165,8018,11,4
1/7/2020,1/2/2018,136,3796,11,7
1/7/2020,1/3/2018,153,3796,11,50
1/7/2020,1/2/2018,203,837,11,53
1/7/2020,12/31/2019,1545,7963,11,10
1/7/2020,1/6/2018,602,7963,11,5
1/7/2020,1/6/2018,1305,813,11,51
1/7/2020,1/6/2018,176,813,11,18
1/7/2020,1/1/2018,1178,813,11,24
1/7/2020,1/3/2018,143,813,11,40
1/7/2020,1/5/2018,1278,813,11,21
1/7/2020,1/3/2018,276,9619,11,19
1/7/2020,1/5/2018,879,9619,11,6
1/7/2020,12/31/2019,1455,9619,11,10
1/7/2020,1/3/2018,1382,9619,11,23
1/7/2020,1/2/2018,1065,9619,11,30
1/7/2020,12/31/2019,456,9619,11,13
1/7/2020,1/6/2018,826,1235,11,32
1/7/2020,1/4/2018,443,1235,11,19
1/7/2020,1/6/2018,34,1235,11,13
1/7/2020,1/6/2018,177,3925,11,49
1/7/2020,1/5/2018,832,3925,11,32
1/7/2020,1/3/2018,11,3925,11,40
1/7/2020,1/5/2018,1332,3925,11,29
1/7/2020,1/1/2018,1215,3925,11,28
1/7/2020,1/4/2018,990,1587,11,37
1/7/2020,1/6/2018,341,1587,11,53
1/7/2020,1/5/2018,730,1587,11,52
1/7/2020,1/4/2018,707,1587,11,42
1/7/2020,1/3/2018,624,3547,11,60
1/7/2020,1/3/2018,1439,3547,11,24
1/7/2020,1/3/2018,137,3547,11,25
1/7/2020,1/2/2018,187,4443,11,2
1/7/2020,12/31/2019,364,4443,11,13
1/7/2020,1/4/2018,247,4443,11,17
1/7/2020,1/2/2018,597,4443,11,6
