DATE,Humidity,Temperature,Electricity
2020-01-23 21:00:00 EST,76,-1.4,1135
2020-01-23 22:00:00 EST,79,-2.3,1043
2020-01-23 23:00:00 EST,81,-4.2,966
2020-01-24 00:00:00 EST,83,-3.4,917
2020-01-24 01:00:00 EST,84,-3.5,893
2020-01-24 02:00:00 EST,84,-2.5,894
2020-01-24 03:00:00 EST,85,-3.3,885
2020-01-24 04:00:00 EST,82,-2.6,904
2020-01-24 05:00:00 EST,81,-2.6,954
2020-01-24 06:00:00 EST,80,-2.2,1068
2020-01-24 07:00:00 EST,80,-1.7,1133
2020-01-24 08:00:00 EST,79,-1.3,1170
2020-01-24 09:00:00 EST,81,-1.4,1155
2020-01-24 10:00:00 EST,79,-0.6,1130
2020-01-24 11:00:00 EST,76,0.1,1108
2020-01-24 12:00:00 EST,68,0.9,1110
2020-01-24 13:00:00 EST,68,0.9,1091
2020-01-24 14:00:00 EST,67,1.3,1054
2020-01-24 15:00:00 EST,67,1.1,1082
2020-01-24 16:00:00 EST,69,0.8,1166
2020-01-24 17:00:00 EST,70,-0.1,1236
2020-01-24 18:00:00 EST,72,-0.6,1212
2020-01-24 19:00:00 EST,76,-1.5,1189
2020-01-24 20:00:00 EST,76,-1.5,1155
2020-01-24 21:00:00 EST,77,-1.9,1128
2020-01-24 22:00:00 EST,78,-1.9,1057
2020-01-24 23:00:00 EST,77,-1.5,993
2020-01-25 00:00:00 EST,76,-1.4,951
2020-01-25 01:00:00 EST,75,-1.4,914
2020-01-25 02:00:00 EST,74,-1.4,905
2020-01-25 03:00:00 EST,76,-1.7,889
2020-01-25 04:00:00 EST,75,-1.8,896
2020-01-25 05:00:00 EST,77,-2,906
2020-01-25 06:00:00 EST,78,-2.1,953
2020-01-25 07:00:00 EST,78,-2.4,1014
2020-01-25 08:00:00 EST,81,-2.5,1047
2020-01-25 09:00:00 EST,80,-2,1076
2020-01-25 10:00:00 EST,78,-1.4,1063
2020-01-25 11:00:00 EST,77,-0.8,1079
2020-01-25 12:00:00 EST,75,-0.1,1113
2020-01-25 13:00:00 EST,75,0.1,1155
2020-01-25 14:00:00 EST,87,-0.4,1176
2020-01-25 15:00:00 EST,91,-0.4,1198
2020-01-25 16:00:00 EST,94,-0.4,1218
2020-01-25 17:00:00 EST,95,0.1,1234
2020-01-25 18:00:00 EST,96,0,1200
2020-01-25 19:00:00 EST,96,0.1,1159
2020-01-25 20:00:00 EST,97,0.2,1116
2020-01-25 21:00:00 EST,97,0.3,1051
2020-01-25 22:00:00 EST,96,0.2,992
2020-01-25 23:00:00 EST,96,0,936
2020-01-26 00:00:00 EST,97,0.1,890
2020-01-26 01:00:00 EST,97,0.1,853
2020-01-26 02:00:00 EST,97,0.1,839
2020-01-26 03:00:00 EST,98,0,828
2020-01-26 04:00:00 EST,98,0,825
2020-01-26 05:00:00 EST,98,0,853
2020-01-26 06:00:00 EST,98,0.1,896
2020-01-26 07:00:00 EST,98,0,932
2020-01-26 08:00:00 EST,98,0.1,978
2020-01-26 09:00:00 EST,98,0.2,1012
2020-01-26 10:00:00 EST,98,0.3,1037
2020-01-26 11:00:00 EST,98,0.3,1064
2020-01-26 12:00:00 EST,98,0.3,1077
2020-01-26 13:00:00 EST,97,0.4,1078
2020-01-26 14:00:00 EST,97,0.3,1075
2020-01-26 15:00:00 EST,97,0.6,1087
2020-01-26 16:00:00 EST,96,0.8,1141
2020-01-26 17:00:00 EST,96,0.9,1223
2020-01-26 18:00:00 EST,95,1.2,1201
2020-01-26 19:00:00 EST,94,1.3,1164
2020-01-26 20:00:00 EST,93,1.2,1126
2020-01-26 21:00:00 EST,94,1,1069
2020-01-26 22:00:00 EST,95,0.8,985
2020-01-26 23:00:00 EST,96,0.8,912
2020-01-27 00:00:00 EST,96,0.7,857
2020-01-27 01:00:00 EST,96,0.7,827
2020-01-27 02:00:00 EST,96,0.7,814
2020-01-27 03:00:00 EST,97,0.4,819
2020-01-27 04:00:00 EST,97,0.3,838
2020-01-27 05:00:00 EST,97,0.3,896
2020-01-27 06:00:00 EST,97,0.3,1002
2020-01-27 07:00:00 EST,97,0.2,1075
2020-01-27 08:00:00 EST,96,0.3,1094
2020-01-27 09:00:00 EST,93,0.4,1094
2020-01-27 10:00:00 EST,93,0.6,1072
2020-01-27 11:00:00 EST,90,0.8,1089
2020-01-27 12:00:00 EST,88,1,1083
2020-01-27 13:00:00 EST,84,1.1,1080
2020-01-27 14:00:00 EST,83,1.1,1091
2020-01-27 15:00:00 EST,79,1.1,1128
2020-01-27 16:00:00 EST,86,0.3,1180
2020-01-27 17:00:00 EST,88,-0.1,1268
2020-01-27 18:00:00 EST,89,-0.2,1238
2020-01-27 19:00:00 EST,89,-0.5,1204
2020-01-27 20:00:00 EST,86,-0.5,1182
2020-01-27 21:00:00 EST,86,-0.8,1130
2020-01-27 22:00:00 EST,88,-1.1,1029
2020-01-27 23:00:00 EST,87,-1.2,935
2020-01-28 00:00:00 EST,85,-1.4,883
2020-01-28 01:00:00 EST,85,-1.9,862
2020-01-28 02:00:00 EST,86,-1.9,861
2020-01-28 03:00:00 EST,87,-2,862
2020-01-28 04:00:00 EST,89,-2.4,875
2020-01-28 05:00:00 EST,90,-2.8,933
2020-01-28 06:00:00 EST,93,-3.2,1054
2020-01-28 07:00:00 EST,94,-3.6,1132
2020-01-28 08:00:00 EST,93,-4.2,1130
2020-01-28 09:00:00 EST,93,-4,1131
2020-01-28 10:00:00 EST,91,-3.7,1102
2020-01-28 11:00:00 EST,82,-3.1,1125
2020-01-28 12:00:00 EST,77,-3,1151
2020-01-28 13:00:00 EST,78,-3.2,1159
2020-01-28 14:00:00 EST,80,-3.5,1140
2020-01-28 15:00:00 EST,81,-3.7,1154
2020-01-28 16:00:00 EST,82,-3.8,1203
2020-01-28 17:00:00 EST,89,-4.1,1306
2020-01-28 18:00:00 EST,75,-4.3,1250
2020-01-28 19:00:00 EST,73,-4.6,1238
2020-01-28 20:00:00 EST,76,-4.6,1192
2020-01-28 21:00:00 EST,76,-4.8,1155
2020-01-28 22:00:00 EST,79,-5.5,1064
2020-01-28 23:00:00 EST,79,-6.6,992
2020-01-29 00:00:00 EST,82,-8.2,954
2020-01-29 01:00:00 EST,82,-8.8,926
2020-01-29 02:00:00 EST,83,-9.5,926
2020-01-29 03:00:00 EST,83,-9.6,919
2020-01-29 04:00:00 EST,83,-10.8,962
2020-01-29 05:00:00 EST,83,-11.6,1019
2020-01-29 06:00:00 EST,85,-12.3,1139
2020-01-29 07:00:00 EST,80,-12.2,1236
2020-01-29 08:00:00 EST,77,-12.2,1185
2020-01-29 09:00:00 EST,72,-12.2,1110
2020-01-29 10:00:00 EST,69,-11.5,1093
2020-01-29 11:00:00 EST,66,-10.7,1077
2020-01-29 12:00:00 EST,62,-9.4,1082
2020-01-29 13:00:00 EST,61,-8.9,1065
2020-01-29 14:00:00 EST,61,-8.3,1080
2020-01-29 15:00:00 EST,64,-8,1096
2020-01-29 16:00:00 EST,64,-8,1204
2020-01-29 17:00:00 EST,69,-8.9,1319
2020-01-29 18:00:00 EST,72,-10.1,1321
2020-01-29 19:00:00 EST,75,-10.8,1293
2020-01-29 20:00:00 EST,78,-11.6,1257
2020-01-29 21:00:00 EST,77,-11.2,1197
2020-01-29 22:00:00 EST,82,-12.8,1109
2020-01-29 23:00:00 EST,83,-12.6,1039
2020-01-30 00:00:00 EST,84,-13,967
2020-01-30 01:00:00 EST,84,-13.5,948
2020-01-30 02:00:00 EST,85,-14.7,964
2020-01-30 03:00:00 EST,86,-14.2,973
2020-01-30 04:00:00 EST,87,-14.5,991
2020-01-30 05:00:00 EST,86,-15.3,1047
2020-01-30 06:00:00 EST,84,-14.3,1184
2020-01-30 07:00:00 EST,85,-15.5,1270
2020-01-30 08:00:00 EST,84,-14.7,1220
2020-01-30 09:00:00 EST,83,-13.3,1158
2020-01-30 10:00:00 EST,79,-11.9,1134
2020-01-30 11:00:00 EST,79,-10.6,1110
2020-01-30 12:00:00 EST,72,-8.9,1073
2020-01-30 13:00:00 EST,66,-7.7,1090
2020-01-30 14:00:00 EST,64,-6.9,1109
2020-01-30 15:00:00 EST,64,-6.7,1176
2020-01-30 16:00:00 EST,62,-6.8,1244
2020-01-30 17:00:00 EST,66,-7.3,1324
2020-01-30 18:00:00 EST,68,-8.1,1319
2020-01-30 19:00:00 EST,67,-8.4,1298
2020-01-30 20:00:00 EST,71,-9.2,1268
2020-01-30 21:00:00 EST,73,-9.8,1215
2020-01-30 22:00:00 EST,74,-10.4,1121
2020-01-30 23:00:00 EST,76,-11.9,1059
2020-01-31 00:00:00 EST,78,-12.2,1014
2020-01-31 01:00:00 EST,80,-13,985
2020-01-31 02:00:00 EST,85,-13.3,977
2020-01-31 03:00:00 EST,84,-15,968
2020-01-31 04:00:00 EST,86,-15.1,986
2020-01-31 05:00:00 EST,86,-13.6,1072
2020-01-31 06:00:00 EST,85,-13.9,1161
2020-01-31 07:00:00 EST,85,-14.2,1253
2020-01-31 08:00:00 EST,82,-13.7,1242
2020-01-31 09:00:00 EST,81,-13.7,1192
2020-01-31 10:00:00 EST,79,-11.2,1196
2020-01-31 11:00:00 EST,75,-9.5,1172
2020-01-31 12:00:00 EST,66,-8.5,1201
2020-01-31 13:00:00 EST,65,-7.6,1201
2020-01-31 14:00:00 EST,60,-7,1195
2020-01-31 15:00:00 EST,62,-6.4,1211
2020-01-31 16:00:00 EST,63,-6.2,1235
2020-01-31 17:00:00 EST,61,-6,1305
2020-01-31 18:00:00 EST,71,-6.6,1297
2020-01-31 19:00:00 EST,70,-6.6,1266
2020-01-31 20:00:00 EST,74,-6.7,1233
2020-01-31 21:00:00 EST,76,-7,1186
2020-01-31 22:00:00 EST,83,-7.5,1104
2020-01-31 23:00:00 EST,89,-8.3,1030
2020-02-01 00:00:00 EST,91,-8.5,987
2020-02-01 01:00:00 EST,92,-9,942
2020-02-01 02:00:00 EST,90,-10.3,950
2020-02-01 03:00:00 EST,90,-11.2,943
2020-02-01 04:00:00 EST,90,-11.5,946
2020-02-01 05:00:00 EST,90,-10.6,985
2020-02-01 06:00:00 EST,90,-10.5,1017
2020-02-01 07:00:00 EST,90,-10.6,1080
2020-02-01 08:00:00 EST,89,-11.1,1116
2020-02-01 09:00:00 EST,91,-11,1145
2020-02-01 10:00:00 EST,92,-7.9,1123
2020-02-01 11:00:00 EST,93,-6.5,1114
2020-02-01 12:00:00 EST,93,-5.5,1107
2020-02-01 13:00:00 EST,93,-4.4,1111
2020-02-01 14:00:00 EST,80,-3.1,1101
2020-02-01 15:00:00 EST,79,-2.8,1113
2020-02-01 16:00:00 EST,78,-2.7,1155
2020-02-01 17:00:00 EST,82,-4.1,1250
2020-02-01 18:00:00 EST,83,-4.8,1248
2020-02-01 19:00:00 EST,88,-6.6,1205
2020-02-01 20:00:00 EST,90,-6.5,1161
2020-02-01 21:00:00 EST,92,-7.2,1123
2020-02-01 22:00:00 EST,92,-7.5,1043
2020-02-01 23:00:00 EST,91,-7.7,998
2020-02-02 00:00:00 EST,93,-6.4,957
2020-02-02 01:00:00 EST,92,-6.5,918
2020-02-02 02:00:00 EST,92,-7.1,916
2020-02-02 03:00:00 EST,92,-7.2,918
2020-02-02 04:00:00 EST,92,-7.2,891
2020-02-02 05:00:00 EST,92,-6.9,916
2020-02-02 06:00:00 EST,92,-7.9,930
2020-02-02 07:00:00 EST,93,-6.9,977
2020-02-02 08:00:00 EST,93,-6.2,1035
2020-02-02 09:00:00 EST,94,-5.3,1071
2020-02-02 10:00:00 EST,93,-4.6,1091
2020-02-02 11:00:00 EST,93,-4,1091
2020-02-02 12:00:00 EST,92,-3.5,1092
2020-02-02 13:00:00 EST,90,-2.9,1098
2020-02-02 14:00:00 EST,89,-2.5,1094
2020-02-02 15:00:00 EST,89,-2.1,1100
2020-02-02 16:00:00 EST,88,-2,1151
2020-02-02 17:00:00 EST,90,-2.4,1246
2020-02-02 18:00:00 EST,92,-4.4,1232
2020-02-02 19:00:00 EST,94,-5,1181
2020-02-02 20:00:00 EST,95,-5.1,1135
2020-02-02 21:00:00 EST,94,-5,1077
2020-02-02 22:00:00 EST,96,-4.5,1005
2020-02-02 23:00:00 EST,95,-4.9,937
2020-02-03 00:00:00 EST,95,-4.6,877
2020-02-03 01:00:00 EST,96,-4.3,851
2020-02-03 02:00:00 EST,96,-4.5,841
2020-02-03 03:00:00 EST,96,-4.1,846
2020-02-03 04:00:00 EST,95,-4.4,861
2020-02-03 05:00:00 EST,96,-4.3,915
2020-02-03 06:00:00 EST,96,-3.9,1034
2020-02-03 07:00:00 EST,96,-3.8,1107
2020-02-03 08:00:00 EST,96,-3.3,1099
2020-02-03 09:00:00 EST,97,-1.7,1085
2020-02-03 10:00:00 EST,98,-0.2,1099
2020-02-03 11:00:00 EST,94,1.3,1082
2020-02-03 12:00:00 EST,83,2.3,1058
2020-02-03 13:00:00 EST,73,2.9,1063
2020-02-03 14:00:00 EST,67,3.1,1047
2020-02-03 15:00:00 EST,65,3.3,1061
2020-02-03 16:00:00 EST,68,2.8,1127
2020-02-03 17:00:00 EST,69,1.9,1213
2020-02-03 18:00:00 EST,68,0.9,1212
2020-02-03 19:00:00 EST,77,-2.6,1187
2020-02-03 20:00:00 EST,82,-1.1,1158
2020-02-03 21:00:00 EST,83,-2.3,1108
2020-02-03 22:00:00 EST,85,-3,1022
2020-02-03 23:00:00 EST,89,-2.3,942
2020-02-04 00:00:00 EST,86,-1.6,896
2020-02-04 01:00:00 EST,85,-1.8,876
2020-02-04 02:00:00 EST,85,-2.4,858
2020-02-04 03:00:00 EST,88,-3.4,877
2020-02-04 04:00:00 EST,91,-5.2,882
2020-02-04 05:00:00 EST,90,-5.6,936
2020-02-04 06:00:00 EST,91,-4.2,1063
2020-02-04 07:00:00 EST,90,-3.7,1144
2020-02-04 08:00:00 EST,88,-3,1140
2020-02-04 09:00:00 EST,85,-2.7,1125
2020-02-04 10:00:00 EST,79,-1.3,1092
2020-02-04 11:00:00 EST,74,-0.3,1055
2020-02-04 12:00:00 EST,73,0.3,1074
2020-02-04 13:00:00 EST,70,0.9,1074
2020-02-04 14:00:00 EST,70,1.5,1048
2020-02-04 15:00:00 EST,69,1.4,1098
2020-02-04 16:00:00 EST,69,1.1,1156
2020-02-04 17:00:00 EST,64,1,1247
2020-02-04 18:00:00 EST,65,-0.1,1235
2020-02-04 19:00:00 EST,65,-0.8,1220
2020-02-04 20:00:00 EST,67,-1.4,1177
2020-02-04 21:00:00 EST,70,-2.2,1128
2020-02-04 22:00:00 EST,77,-2.9,1041
2020-02-04 23:00:00 EST,71,-2,959
2020-02-05 00:00:00 EST,69,-2.2,920
2020-02-05 01:00:00 EST,70,-3.5,890
2020-02-05 02:00:00 EST,69,-5.1,873
2020-02-05 03:00:00 EST,68,-5.1,903
2020-02-05 04:00:00 EST,62,-6.7,910
2020-02-05 05:00:00 EST,62,-8.3,979
2020-02-05 06:00:00 EST,63,-9.1,1117
2020-02-05 07:00:00 EST,68,-10,1176
2020-02-05 08:00:00 EST,62,-10.4,1163
2020-02-05 09:00:00 EST,55,-10.5,1093
2020-02-05 10:00:00 EST,56,-10.1,1095
2020-02-05 11:00:00 EST,53,-9.6,1074
2020-02-05 12:00:00 EST,53,-9.2,1080
2020-02-05 13:00:00 EST,54,-9.2,1063
2020-02-05 14:00:00 EST,51,-8.6,1055
2020-02-05 15:00:00 EST,50,-8.2,1077
2020-02-05 16:00:00 EST,50,-8.1,1168
2020-02-05 17:00:00 EST,50,-8.7,1290
2020-02-05 18:00:00 EST,52,-9.1,1284
2020-02-05 19:00:00 EST,57,-10.1,1276
2020-02-05 20:00:00 EST,60,-11,1247
2020-02-05 21:00:00 EST,63,-10.7,1187
2020-02-05 22:00:00 EST,62,-10.2,1097
2020-02-05 23:00:00 EST,66,-10.2,1028
2020-02-06 00:00:00 EST,65,-9.9,972
2020-02-06 01:00:00 EST,65,-9.4,938
2020-02-06 02:00:00 EST,67,-9.8,917
2020-02-06 03:00:00 EST,68,-9.8,939
2020-02-06 04:00:00 EST,67,-9.6,941
2020-02-06 05:00:00 EST,77,-10.1,1013
2020-02-06 06:00:00 EST,82,-10.5,1142
2020-02-06 07:00:00 EST,84,-10.3,1208
2020-02-06 08:00:00 EST,85,-10.1,1220
2020-02-06 09:00:00 EST,87,-9.7,1239
2020-02-06 10:00:00 EST,87,-8.9,1205
2020-02-06 11:00:00 EST,85,-8.4,1210
2020-02-06 12:00:00 EST,83,-7.6,1215
2020-02-06 13:00:00 EST,84,-6.8,1206
2020-02-06 14:00:00 EST,88,-6.2,1201
2020-02-06 15:00:00 EST,86,-5.7,1234
2020-02-06 16:00:00 EST,83,-5.8,1263
2020-02-06 17:00:00 EST,84,-5.8,1314
2020-02-06 18:00:00 EST,85,-5.8,1296
2020-02-06 19:00:00 EST,89,-5.9,1280
2020-02-06 20:00:00 EST,90,-5.8,1221
2020-02-06 21:00:00 EST,89,-5.5,1148
2020-02-06 22:00:00 EST,90,-5.6,1073
2020-02-06 23:00:00 EST,91,-5.5,1012
2020-02-07 00:00:00 EST,91,-5.5,960
2020-02-07 01:00:00 EST,92,-5.5,930
2020-02-07 02:00:00 EST,92,-5.5,916
2020-02-07 03:00:00 EST,92,-5.7,927
2020-02-07 04:00:00 EST,91,-5.8,924
2020-02-07 05:00:00 EST,91,-5.8,983
2020-02-07 06:00:00 EST,90,-6.2,1101
2020-02-07 07:00:00 EST,89,-6.5,1169
2020-02-07 08:00:00 EST,85,-6.4,1191
2020-02-07 09:00:00 EST,78,-6.1,1213
2020-02-07 10:00:00 EST,75,-6.2,1204
2020-02-07 11:00:00 EST,80,-6.8,1231
2020-02-07 12:00:00 EST,83,-7.2,1242
2020-02-07 13:00:00 EST,87,-7.7,1229
2020-02-07 14:00:00 EST,87,-8.2,1234
2020-02-07 15:00:00 EST,85,-8.6,1236
2020-02-07 16:00:00 EST,81,-8.9,1255
2020-02-07 17:00:00 EST,79,-9.3,1311
2020-02-07 18:00:00 EST,82,-9.9,1320
2020-02-07 19:00:00 EST,81,-10.4,1282
2020-02-07 20:00:00 EST,67,-11,1276
2020-02-07 21:00:00 EST,65,-12.6,1215
2020-02-07 22:00:00 EST,65,-13.8,1163
2020-02-07 23:00:00 EST,64,-14.1,1093
2020-02-08 00:00:00 EST,61,-14.5,1039
2020-02-08 01:00:00 EST,62,-15.1,1019
2020-02-08 02:00:00 EST,64,-15.9,1016
2020-02-08 03:00:00 EST,64,-16.7,995
2020-02-08 04:00:00 EST,70,-18.5,1011
2020-02-08 05:00:00 EST,70,-18.7,1038
2020-02-08 06:00:00 EST,71,-19.7,1092
2020-02-08 07:00:00 EST,73,-20.1,1139
2020-02-08 08:00:00 EST,74,-20.4,1186
2020-02-08 09:00:00 EST,70,-20,1206
2020-02-08 10:00:00 EST,66,-19.5,1229
2020-02-08 11:00:00 EST,62,-18.6,1239
2020-02-08 12:00:00 EST,59,-17.6,1227
2020-02-08 13:00:00 EST,57,-17.2,1217
2020-02-08 14:00:00 EST,58,-16.6,1197
2020-02-08 15:00:00 EST,59,-15.7,1194
2020-02-08 16:00:00 EST,53,-15.3,1241
2020-02-08 17:00:00 EST,55,-16.4,1344
2020-02-08 18:00:00 EST,55,-17.2,1370
2020-02-08 19:00:00 EST,61,-18.1,1328
2020-02-08 20:00:00 EST,62,-18.2,1277
2020-02-08 21:00:00 EST,64,-19.2,1243
2020-02-08 22:00:00 EST,76,-20.3,1187
2020-02-08 23:00:00 EST,78,-20.7,1136
2020-02-09 00:00:00 EST,77,-20.6,1081
2020-02-09 01:00:00 EST,76,-22.2,1068
2020-02-09 02:00:00 EST,78,-21.9,1055
2020-02-09 03:00:00 EST,81,-22.8,1054
2020-02-09 04:00:00 EST,80,-22.7,1059
2020-02-09 05:00:00 EST,79,-23.7,1090
2020-02-09 06:00:00 EST,80,-24.6,1107
2020-02-09 07:00:00 EST,79,-26.1,1143
2020-02-09 08:00:00 EST,80,-23.9,1184
2020-02-09 09:00:00 EST,82,-22.2,1198
2020-02-09 10:00:00 EST,81,-19.8,1205
2020-02-09 11:00:00 EST,75,-17.2,1201
2020-02-09 12:00:00 EST,68,-14.8,1185
2020-02-09 13:00:00 EST,62,-12.8,1174
2020-02-09 14:00:00 EST,59,-11.2,1177
2020-02-09 15:00:00 EST,63,-10.6,1193
2020-02-09 16:00:00 EST,64,-10.7,1234
2020-02-09 17:00:00 EST,65,-10.5,1323
2020-02-09 18:00:00 EST,65,-9.8,1338
2020-02-09 19:00:00 EST,67,-10.7,1293
2020-02-09 20:00:00 EST,70,-10.8,1238
2020-02-09 21:00:00 EST,74,-10.7,1173
2020-02-09 22:00:00 EST,81,-10.9,1094
2020-02-09 23:00:00 EST,84,-10.8,1027
2020-02-10 00:00:00 EST,88,-10.3,967
2020-02-10 01:00:00 EST,88,-9.7,934
2020-02-10 02:00:00 EST,89,-8.8,924
2020-02-10 03:00:00 EST,90,-8,921
2020-02-10 04:00:00 EST,91,-7,928
2020-02-10 05:00:00 EST,92,-7,978
2020-02-10 06:00:00 EST,91,-7.1,1088
2020-02-10 07:00:00 EST,91,-7,1172
2020-02-10 08:00:00 EST,91,-6.8,1178
2020-02-10 09:00:00 EST,90,-6.6,1178
2020-02-10 10:00:00 EST,89,-6,1164
2020-02-10 11:00:00 EST,87,-4.7,1180
2020-02-10 12:00:00 EST,87,-3.7,1134
2020-02-10 13:00:00 EST,85,-2.3,1099
2020-02-10 14:00:00 EST,78,-1,1054
2020-02-10 15:00:00 EST,76,-0.6,1088
2020-02-10 16:00:00 EST,78,-1.3,1167
2020-02-10 17:00:00 EST,80,-2.3,1263
2020-02-10 18:00:00 EST,83,-3.4,1270
2020-02-10 19:00:00 EST,88,-3.7,1255
2020-02-10 20:00:00 EST,93,-6.1,1219
2020-02-10 21:00:00 EST,93,-8.7,1157
2020-02-10 22:00:00 EST,90,-9.4,1083
2020-02-10 23:00:00 EST,92,-9.1,1002
2020-02-11 00:00:00 EST,90,-11.2,946
2020-02-11 01:00:00 EST,93,-7.8,905
2020-02-11 02:00:00 EST,93,-6.7,894
2020-02-11 03:00:00 EST,94,-5.9,880
2020-02-11 04:00:00 EST,94,-6.1,896
2020-02-11 05:00:00 EST,94,-5.8,951
2020-02-11 06:00:00 EST,94,-5.9,1090
2020-02-11 07:00:00 EST,94,-5.8,1173
2020-02-11 08:00:00 EST,94,-5.5,1194
2020-02-11 09:00:00 EST,94,-5.7,1195
2020-02-11 10:00:00 EST,95,-5,1169
2020-02-11 11:00:00 EST,95,-4.2,1161
2020-02-11 12:00:00 EST,95,-3.2,1138
2020-02-11 13:00:00 EST,72,-1.3,1121
2020-02-11 14:00:00 EST,71,-1.2,1104
2020-02-11 15:00:00 EST,70,-0.8,1144
2020-02-11 16:00:00 EST,69,-0.6,1172
2020-02-11 17:00:00 EST,69,-1.2,1240
2020-02-11 18:00:00 EST,72,-2,1236
2020-02-11 19:00:00 EST,76,-2,1213
2020-02-11 20:00:00 EST,74,-1.9,1177
2020-02-11 21:00:00 EST,73,-1.2,1118
2020-02-11 22:00:00 EST,72,-0.8,1006
2020-02-11 23:00:00 EST,72,-0.8,936
2020-02-12 00:00:00 EST,70,-1.1,887
2020-02-12 01:00:00 EST,72,-1.4,865
2020-02-12 02:00:00 EST,73,-1.7,850
2020-02-12 03:00:00 EST,73,-2.5,854
2020-02-12 04:00:00 EST,78,-4.8,887
2020-02-12 05:00:00 EST,75,-4.4,944
2020-02-12 06:00:00 EST,77,-5.3,1045
2020-02-12 07:00:00 EST,78,-5.5,1111
2020-02-12 08:00:00 EST,79,-5.8,1083
2020-02-12 09:00:00 EST,70,-4.2,1082
2020-02-12 10:00:00 EST,64,-2.1,1056
2020-02-12 11:00:00 EST,64,-0.8,1039
2020-02-12 12:00:00 EST,58,0.5,1038
2020-02-12 13:00:00 EST,55,0.8,1013
2020-02-12 14:00:00 EST,52,1.5,1027
2020-02-12 15:00:00 EST,56,1.2,1093
2020-02-12 16:00:00 EST,61,0.3,1143
2020-02-12 17:00:00 EST,67,-0.5,1233
2020-02-12 18:00:00 EST,69,-1,1250
2020-02-12 19:00:00 EST,73,-0.9,1237
2020-02-12 20:00:00 EST,74,-1,1203
2020-02-12 21:00:00 EST,72,-0.8,1139
2020-02-12 22:00:00 EST,71,-0.6,1043
2020-02-12 23:00:00 EST,72,-0.9,958
2020-02-13 00:00:00 EST,73,-0.8,896
2020-02-13 01:00:00 EST,76,-1.4,870
2020-02-13 02:00:00 EST,76,-1.3,870
2020-02-13 03:00:00 EST,77,-1.5,864
2020-02-13 04:00:00 EST,75,-1.2,886
2020-02-13 05:00:00 EST,88,-2.1,980
2020-02-13 06:00:00 EST,94,-2.5,1085
2020-02-13 07:00:00 EST,96,-2.7,1145
2020-02-13 08:00:00 EST,96,-2.6,1153
2020-02-13 09:00:00 EST,96,-2.5,1175
2020-02-13 10:00:00 EST,93,-5.6,1183
2020-02-13 11:00:00 EST,84,-9.3,1174
2020-02-13 12:00:00 EST,79,-9.9,1174
2020-02-13 13:00:00 EST,81,-10.2,1185
2020-02-13 14:00:00 EST,78,-11,1190
2020-02-13 15:00:00 EST,75,-11.5,1232
2020-02-13 16:00:00 EST,73,-12.4,1266
2020-02-13 17:00:00 EST,72,-13.3,1338
2020-02-13 18:00:00 EST,71,-13.5,1352
2020-02-13 19:00:00 EST,69,-14.3,1333
2020-02-13 20:00:00 EST,65,-14.2,1314
2020-02-13 21:00:00 EST,61,-15.2,1267
2020-02-13 22:00:00 EST,62,-16.5,1184
2020-02-13 23:00:00 EST,63,-18,1118
2020-02-14 00:00:00 EST,65,-19.4,1067
2020-02-14 01:00:00 EST,66,-20.2,1044
2020-02-14 02:00:00 EST,67,-21,1038
2020-02-14 03:00:00 EST,68,-21.7,1034
2020-02-14 04:00:00 EST,68,-22.1,1065
2020-02-14 05:00:00 EST,70,-23.1,1138
2020-02-14 06:00:00 EST,74,-24.8,1261
2020-02-14 07:00:00 EST,75,-24.9,1344
2020-02-14 08:00:00 EST,75,-25,1301
2020-02-14 09:00:00 EST,70,-23.1,1284
2020-02-14 10:00:00 EST,63,-22.1,1241
2020-02-14 11:00:00 EST,58,-20.8,1211
2020-02-14 12:00:00 EST,53,-19.7,1198
2020-02-14 13:00:00 EST,51,-18.8,1214
2020-02-14 14:00:00 EST,47,-17.7,1198
2020-02-14 15:00:00 EST,46,-16.8,1221
2020-02-14 16:00:00 EST,46,-16.5,1265
2020-02-14 17:00:00 EST,46,-16.7,1354
2020-02-14 18:00:00 EST,49,-17.3,1374
2020-02-14 19:00:00 EST,54,-18.5,1367
2020-02-14 20:00:00 EST,50,-18.7,1349
2020-02-14 21:00:00 EST,55,-19.3,1283
2020-02-14 22:00:00 EST,61,-19.4,1205
2020-02-14 23:00:00 EST,63,-18.9,1143
2020-02-15 00:00:00 EST,65,-18.3,1073
2020-02-15 01:00:00 EST,66,-17,1077
2020-02-15 02:00:00 EST,65,-15.7,1033
2020-02-15 03:00:00 EST,68,-15.2,1027
2020-02-15 04:00:00 EST,72,-15.3,1051
2020-02-15 05:00:00 EST,78,-15,1045
2020-02-15 06:00:00 EST,80,-14.6,1091
2020-02-15 07:00:00 EST,82,-14.5,1124
2020-02-15 08:00:00 EST,82,-13.9,1192
2020-02-15 09:00:00 EST,81,-12.8,1181
2020-02-15 10:00:00 EST,73,-11.2,1158
2020-02-15 11:00:00 EST,67,-8.3,1141
2020-02-15 12:00:00 EST,62,-6.9,1131
2020-02-15 13:00:00 EST,67,-6.8,1117
2020-02-15 14:00:00 EST,68,-6.6,1119
2020-02-15 15:00:00 EST,66,-6.1,1148
2020-02-15 16:00:00 EST,62,-6.4,1180
2020-02-15 17:00:00 EST,60,-6.4,1270
